<DATE>,<VOL>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
13/11/18,959,110560.0000000,110620.0000000,110550.0000000,110610.0000000
13/11/18,805,110620.0000000,110630.0000000,110590.0000000,110620.0000000
13/11/18,622,110630.0000000,110660.0000000,110620.0000000,110630.0000000
13/11/18,412,110620.0000000,110640.0000000,110600.0000000,110620.0000000
13/11/18,1364,110620.0000000,110760.0000000,110620.0000000,110730.0000000
13/11/18,531,110710.0000000,110760.0000000,110690.0000000,110700.0000000
13/11/18,415,110700.0000000,110730.0000000,110680.0000000,110710.0000000
13/11/18,287,110710.0000000,110720.0000000,110670.0000000,110720.0000000
13/11/18,1213,110720.0000000,110850.0000000,110700.0000000,110780.0000000
13/11/18,319,110780.0000000,110790.0000000,110730.0000000,110750.0000000
13/11/18,492,110760.0000000,110870.0000000,110750.0000000,110870.0000000
13/11/18,1750,110870.0000000,110960.0000000,110860.0000000,110920.0000000
13/11/18,601,110920.0000000,110960.0000000,110870.0000000,110880.0000000
13/11/18,359,110880.0000000,110900.0000000,110860.0000000,110890.0000000
13/11/18,234,110890.0000000,110930.0000000,110860.0000000,110910.0000000
13/11/18,462,110910.0000000,110920.0000000,110820.0000000,110820.0000000
13/11/18,837,110820.0000000,110880.0000000,110820.0000000,110820.0000000
13/11/18,487,110820.0000000,110830.0000000,110790.0000000,110800.0000000
13/11/18,743,110800.0000000,110840.0000000,110780.0000000,110820.0000000
13/11/18,429,110840.0000000,110860.0000000,110800.0000000,110810.0000000
13/11/18,621,110810.0000000,110840.0000000,110790.0000000,110800.0000000
13/11/18,1312,110800.0000000,110930.0000000,110800.0000000,110910.0000000
13/11/18,335,110900.0000000,110920.0000000,110860.0000000,110880.0000000
13/11/18,478,110880.0000000,110960.0000000,110880.0000000,110880.0000000
13/11/18,953,110900.0000000,110990.0000000,110890.0000000,110940.0000000
13/11/18,1257,110950.0000000,111100.0000000,110950.0000000,111070.0000000
13/11/18,1339,111070.0000000,111120.0000000,110940.0000000,110940.0000000
13/11/18,523,110930.0000000,110980.0000000,110900.0000000,110900.0000000
13/11/18,724,110900.0000000,110930.0000000,110820.0000000,110860.0000000
13/11/18,255,110860.0000000,110910.0000000,110840.0000000,110860.0000000
13/11/18,268,110850.0000000,110870.0000000,110820.0000000,110820.0000000
13/11/18,691,110830.0000000,110850.0000000,110780.0000000,110810.0000000
13/11/18,457,110800.0000000,110800.0000000,110740.0000000,110740.0000000
13/11/18,210,110740.0000000,110760.0000000,110720.0000000,110750.0000000
13/11/18,127,110750.0000000,110780.0000000,110740.0000000,110770.0000000
13/11/18,247,110770.0000000,110830.0000000,110740.0000000,110820.0000000
13/11/18,321,110820.0000000,110820.0000000,110740.0000000,110760.0000000
13/11/18,428,110750.0000000,110780.0000000,110680.0000000,110700.0000000
13/11/18,254,110690.0000000,110690.0000000,110660.0000000,110670.0000000
13/11/18,624,110680.0000000,110760.0000000,110660.0000000,110750.0000000
13/11/18,360,110760.0000000,110790.0000000,110720.0000000,110730.0000000
13/11/18,79,110740.0000000,110740.0000000,110720.0000000,110740.0000000
13/11/18,190,110740.0000000,110790.0000000,110730.0000000,110770.0000000
13/11/18,336,110770.0000000,110840.0000000,110750.0000000,110810.0000000
13/11/18,499,110810.0000000,110880.0000000,110800.0000000,110870.0000000
13/11/18,379,110860.0000000,110920.0000000,110840.0000000,110900.0000000
13/11/18,407,110910.0000000,110950.0000000,110860.0000000,110940.0000000
13/11/18,223,110930.0000000,110980.0000000,110920.0000000,110960.0000000
13/11/18,276,110970.0000000,110980.0000000,110900.0000000,110900.0000000
13/11/18,171,110920.0000000,110950.0000000,110920.0000000,110920.0000000
13/11/18,210,110940.0000000,110940.0000000,110890.0000000,110910.0000000
13/11/18,558,110940.0000000,110960.0000000,110860.0000000,110860.0000000
13/11/18,190,110860.0000000,110870.0000000,110800.0000000,110820.0000000
13/11/18,148,110820.0000000,110870.0000000,110800.0000000,110870.0000000
13/11/18,203,110860.0000000,110880.0000000,110800.0000000,110820.0000000
13/11/18,172,110830.0000000,110850.0000000,110770.0000000,110780.0000000
13/11/18,354,110780.0000000,110800.0000000,110750.0000000,110780.0000000
13/11/18,268,110780.0000000,110790.0000000,110700.0000000,110700.0000000
13/11/18,211,110700.0000000,110760.0000000,110690.0000000,110730.0000000
13/11/18,230,110730.0000000,110750.0000000,110700.0000000,110740.0000000
13/11/18,105,110720.0000000,110760.0000000,110710.0000000,110720.0000000
13/11/18,139,110730.0000000,110760.0000000,110710.0000000,110750.0000000
13/11/18,446,110740.0000000,110740.0000000,110700.0000000,110700.0000000
13/11/18,712,110710.0000000,110710.0000000,110660.0000000,110660.0000000
13/11/18,665,110660.0000000,110670.0000000,110590.0000000,110600.0000000
13/11/18,240,110600.0000000,110640.0000000,110590.0000000,110630.0000000
13/11/18,235,110630.0000000,110690.0000000,110610.0000000,110670.0000000
13/11/18,156,110670.0000000,110720.0000000,110670.0000000,110700.0000000
13/11/18,128,110700.0000000,110720.0000000,110680.0000000,110680.0000000
13/11/18,777,110680.0000000,110710.0000000,110640.0000000,110660.0000000
13/11/18,301,110670.0000000,110700.0000000,110660.0000000,110680.0000000
13/11/18,234,110670.0000000,110700.0000000,110660.0000000,110680.0000000
13/11/18,451,110660.0000000,110660.0000000,110610.0000000,110620.0000000
13/11/18,420,110630.0000000,110680.0000000,110610.0000000,110680.0000000
13/11/18,435,110690.0000000,110700.0000000,110670.0000000,110700.0000000
13/11/18,841,110700.0000000,110750.0000000,110700.0000000,110740.0000000
13/11/18,356,110730.0000000,110780.0000000,110680.0000000,110700.0000000
13/11/18,165,110700.0000000,110710.0000000,110660.0000000,110700.0000000
13/11/18,134,110690.0000000,110700.0000000,110680.0000000,110700.0000000
13/11/18,227,110680.0000000,110720.0000000,110650.0000000,110700.0000000
13/11/18,109,110690.0000000,110690.0000000,110660.0000000,110670.0000000
13/11/18,165,110680.0000000,110710.0000000,110670.0000000,110680.0000000
13/11/18,96,110690.0000000,110710.0000000,110680.0000000,110700.0000000
13/11/18,316,110700.0000000,110730.0000000,110700.0000000,110720.0000000
13/11/18,346,110720.0000000,110720.0000000,110630.0000000,110640.0000000
13/11/18,493,110650.0000000,110670.0000000,110620.0000000,110620.0000000
13/11/18,692,110620.0000000,110680.0000000,110610.0000000,110670.0000000
13/11/18,846,110660.0000000,110670.0000000,110530.0000000,110550.0000000
13/11/18,444,110540.0000000,110570.0000000,110510.0000000,110530.0000000
13/11/18,780,110510.0000000,110540.0000000,110430.0000000,110450.0000000
13/11/18,1419,110450.0000000,110480.0000000,110300.0000000,110360.0000000
13/11/18,470,110360.0000000,110430.0000000,110350.0000000,110350.0000000
13/11/18,901,110360.0000000,110370.0000000,110250.0000000,110250.0000000
13/11/18,2694,110260.0000000,110270.0000000,110120.0000000,110200.0000000
13/11/18,1292,110210.0000000,110290.0000000,110190.0000000,110260.0000000
13/11/18,224,110240.0000000,110270.0000000,110220.0000000,110260.0000000
13/11/18,668,110250.0000000,110380.0000000,110230.0000000,110360.0000000
13/11/18,422,110350.0000000,110360.0000000,110260.0000000,110270.0000000
13/11/18,1021,110260.0000000,110270.0000000,110170.0000000,110210.0000000
13/11/18,349,110200.0000000,110270.0000000,110200.0000000,110230.0000000
13/11/18,158,110220.0000000,110250.0000000,110210.0000000,110210.0000000
13/11/18,433,110220.0000000,110290.0000000,110210.0000000,110290.0000000
13/11/18,211,110290.0000000,110300.0000000,110230.0000000,110240.0000000
13/11/18,1260,110230.0000000,110440.0000000,110220.0000000,110300.0000000
13/11/18,223,110300.0000000,110300.0000000,110240.0000000,110240.0000000
13/11/18,303,110240.0000000,110330.0000000,110230.0000000,110320.0000000
13/11/18,676,110320.0000000,110340.0000000,110280.0000000,110300.0000000
13/11/18,301,110310.0000000,110310.0000000,110260.0000000,110270.0000000
13/11/18,295,110270.0000000,110270.0000000,110190.0000000,110190.0000000
13/11/18,1208,110190.0000000,110200.0000000,110050.0000000,110090.0000000
13/11/18,1140,110090.0000000,110100.0000000,110040.0000000,110060.0000000
13/11/18,553,110070.0000000,110120.0000000,110050.0000000,110110.0000000
13/11/18,853,110120.0000000,110230.0000000,110080.0000000,110220.0000000
13/11/18,654,110220.0000000,110260.0000000,110200.0000000,110210.0000000
13/11/18,417,110210.0000000,110290.0000000,110200.0000000,110290.0000000
13/11/18,2016,110280.0000000,110540.0000000,110280.0000000,110360.0000000
13/11/18,427,110370.0000000,110400.0000000,110340.0000000,110370.0000000
13/11/18,149,110370.0000000,110380.0000000,110320.0000000,110330.0000000
13/11/18,307,110320.0000000,110350.0000000,110300.0000000,110330.0000000
13/11/18,324,110330.0000000,110340.0000000,110280.0000000,110300.0000000
13/11/18,209,110290.0000000,110350.0000000,110290.0000000,110350.0000000
13/11/18,347,110350.0000000,110410.0000000,110340.0000000,110390.0000000
13/11/18,450,110390.0000000,110460.0000000,110380.0000000,110390.0000000
13/11/18,83,110410.0000000,110430.0000000,110380.0000000,110420.0000000
13/11/18,377,110420.0000000,110470.0000000,110420.0000000,110440.0000000
13/11/18,170,110440.0000000,110450.0000000,110410.0000000,110430.0000000
13/11/18,227,110430.0000000,110450.0000000,110370.0000000,110370.0000000
13/11/18,198,110370.0000000,110380.0000000,110340.0000000,110350.0000000
13/11/18,579,110350.0000000,110370.0000000,110230.0000000,110240.0000000
13/11/18,287,110230.0000000,110260.0000000,110220.0000000,110230.0000000
13/11/18,1243,110230.0000000,110230.0000000,110150.0000000,110150.0000000
13/11/18,990,110150.0000000,110170.0000000,110070.0000000,110080.0000000
13/11/18,549,110080.0000000,110120.0000000,110060.0000000,110090.0000000
13/11/18,347,110070.0000000,110070.0000000,110030.0000000,110050.0000000
13/11/18,413,110040.0000000,110120.0000000,110030.0000000,110070.0000000
13/11/18,386,110060.0000000,110180.0000000,110050.0000000,110170.0000000
13/11/18,361,110170.0000000,110210.0000000,110110.0000000,110120.0000000
13/11/18,369,110120.0000000,110140.0000000,110070.0000000,110090.0000000
13/11/18,140,110110.0000000,110160.0000000,110080.0000000,110140.0000000
13/11/18,549,110140.0000000,110180.0000000,110020.0000000,110020.0000000
13/11/18,976,110020.0000000,110030.0000000,109960.0000000,110010.0000000
13/11/18,1742,109990.0000000,110000.0000000,109850.0000000,109880.0000000
13/11/18,568,109880.0000000,109920.0000000,109870.0000000,109890.0000000
13/11/18,1452,109880.0000000,110040.0000000,109870.0000000,110020.0000000
13/11/18,1158,110020.0000000,110040.0000000,109910.0000000,109930.0000000
13/11/18,931,109920.0000000,109950.0000000,109910.0000000,109910.0000000
13/11/18,663,109900.0000000,110000.0000000,109890.0000000,109930.0000000
13/11/18,296,109940.0000000,109990.0000000,109920.0000000,109960.0000000
13/11/18,318,109960.0000000,110000.0000000,109930.0000000,109980.0000000
13/11/18,180,109980.0000000,109980.0000000,109920.0000000,109940.0000000
13/11/18,676,109930.0000000,109960.0000000,109900.0000000,109950.0000000
13/11/18,316,109940.0000000,109960.0000000,109890.0000000,109920.0000000
13/11/18,674,109920.0000000,109990.0000000,109910.0000000,109960.0000000
13/11/18,259,109950.0000000,109970.0000000,109910.0000000,109920.0000000
13/11/18,337,109920.0000000,109930.0000000,109900.0000000,109930.0000000
13/11/18,2127,109920.0000000,109920.0000000,109790.0000000,109820.0000000
13/11/18,1268,109810.0000000,109860.0000000,109760.0000000,109840.0000000
13/11/18,439,109830.0000000,109830.0000000,109790.0000000,109790.0000000
13/11/18,1153,109790.0000000,109810.0000000,109730.0000000,109760.0000000
13/11/18,698,109750.0000000,109780.0000000,109740.0000000,109740.0000000
13/11/18,538,109740.0000000,109780.0000000,109730.0000000,109770.0000000
13/11/18,697,109780.0000000,109880.0000000,109770.0000000,109860.0000000
13/11/18,955,109860.0000000,109880.0000000,109820.0000000,109850.0000000
13/11/18,885,109860.0000000,109860.0000000,109720.0000000,109720.0000000
13/11/18,774,109720.0000000,109770.0000000,109710.0000000,109740.0000000
13/11/18,1356,109740.0000000,109960.0000000,109740.0000000,109960.0000000
13/11/18,607,109960.0000000,109960.0000000,109840.0000000,109860.0000000
13/11/18,385,109860.0000000,109860.0000000,109770.0000000,109770.0000000
13/11/18,354,109770.0000000,109810.0000000,109740.0000000,109750.0000000
13/11/18,1888,109750.0000000,109750.0000000,109600.0000000,109700.0000000
13/11/18,593,109710.0000000,109750.0000000,109660.0000000,109680.0000000
13/11/18,458,109670.0000000,109810.0000000,109660.0000000,109780.0000000
13/11/18,384,109770.0000000,109810.0000000,109710.0000000,109780.0000000
13/11/18,116,109780.0000000,109790.0000000,109750.0000000,109760.0000000
13/11/18,431,109760.0000000,109770.0000000,109740.0000000,109770.0000000
13/11/18,238,109760.0000000,109830.0000000,109750.0000000,109830.0000000
13/11/18,378,109830.0000000,109860.0000000,109770.0000000,109820.0000000
13/11/18,558,109810.0000000,109810.0000000,109690.0000000,109700.0000000
13/11/18,368,109700.0000000,109710.0000000,109660.0000000,109690.0000000
13/11/18,298,109690.0000000,109730.0000000,109680.0000000,109710.0000000
13/11/18,226,109720.0000000,109740.0000000,109660.0000000,109660.0000000
13/11/18,1523,109660.0000000,109660.0000000,109550.0000000,109610.0000000
13/11/18,376,109610.0000000,109640.0000000,109590.0000000,109630.0000000
13/11/18,896,109630.0000000,109630.0000000,109530.0000000,109540.0000000
13/11/18,1058,109540.0000000,109570.0000000,109530.0000000,109560.0000000
13/11/18,606,109560.0000000,109580.0000000,109520.0000000,109540.0000000
13/11/18,425,109530.0000000,109610.0000000,109520.0000000,109570.0000000
13/11/18,739,109570.0000000,109590.0000000,109490.0000000,109510.0000000
13/11/18,580,109510.0000000,109600.0000000,109490.0000000,109600.0000000
13/11/18,245,109590.0000000,109600.0000000,109540.0000000,109550.0000000
13/11/18,611,109550.0000000,109550.0000000,109440.0000000,109440.0000000
13/11/18,520,109440.0000000,109500.0000000,109420.0000000,109500.0000000
13/11/18,258,109500.0000000,109550.0000000,109490.0000000,109550.0000000
13/11/18,251,109550.0000000,109570.0000000,109530.0000000,109560.0000000
13/11/18,186,109570.0000000,109580.0000000,109530.0000000,109570.0000000
13/11/18,167,109560.0000000,109600.0000000,109540.0000000,109600.0000000
13/11/18,1198,109590.0000000,109730.0000000,109590.0000000,109660.0000000
13/11/18,226,109650.0000000,109660.0000000,109570.0000000,109580.0000000
13/11/18,398,109580.0000000,109620.0000000,109560.0000000,109590.0000000
13/11/18,321,109600.0000000,109610.0000000,109560.0000000,109570.0000000
13/11/18,522,109560.0000000,109600.0000000,109520.0000000,109520.0000000
13/11/18,371,109540.0000000,109620.0000000,109510.0000000,109600.0000000
13/11/18,466,109600.0000000,109690.0000000,109600.0000000,109680.0000000
13/11/18,456,109670.0000000,109690.0000000,109620.0000000,109660.0000000
13/11/18,688,109660.0000000,109700.0000000,109650.0000000,109650.0000000
13/11/18,927,109640.0000000,109650.0000000,109530.0000000,109570.0000000
13/11/18,491,109570.0000000,109600.0000000,109560.0000000,109600.0000000
13/11/18,468,109600.0000000,109630.0000000,109570.0000000,109600.0000000
13/11/18,235,109600.0000000,109640.0000000,109590.0000000,109640.0000000
13/11/18,810,109630.0000000,109650.0000000,109550.0000000,109560.0000000
13/11/18,449,109560.0000000,109570.0000000,109520.0000000,109550.0000000
13/11/18,4543,109560.0000000,109560.0000000,109160.0000000,109170.0000000
13/11/18,1628,109170.0000000,109270.0000000,109140.0000000,109240.0000000
13/11/18,730,109230.0000000,109270.0000000,109210.0000000,109240.0000000
13/11/18,476,109250.0000000,109290.0000000,109210.0000000,109270.0000000
13/11/18,649,109280.0000000,109290.0000000,109210.0000000,109260.0000000
13/11/18,778,109260.0000000,109300.0000000,109220.0000000,109260.0000000
13/11/18,736,109250.0000000,109310.0000000,109180.0000000,109220.0000000
13/11/18,1845,109220.0000000,109220.0000000,109070.0000000,109070.0000000
13/11/18,1225,109070.0000000,109100.0000000,109010.0000000,109020.0000000
13/11/18,2105,109020.0000000,109030.0000000,108910.0000000,109030.0000000
13/11/18,1604,109020.0000000,109200.0000000,109020.0000000,109070.0000000
13/11/18,826,109070.0000000,109100.0000000,109020.0000000,109030.0000000
13/11/18,259,109020.0000000,109140.0000000,109010.0000000,109120.0000000
13/11/18,242,109110.0000000,109150.0000000,109020.0000000,109030.0000000
13/11/18,517,109020.0000000,109120.0000000,108990.0000000,109120.0000000
13/11/18,293,109130.0000000,109160.0000000,109090.0000000,109150.0000000
13/11/18,250,109160.0000000,109200.0000000,109140.0000000,109170.0000000
13/11/18,197,109160.0000000,109210.0000000,109150.0000000,109160.0000000
13/11/18,249,109150.0000000,109160.0000000,109070.0000000,109110.0000000
