,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
37100,SPFB.RTS-12.18,1,13/11/18,17:50,111180.0,111230.0,111110.0,111120.0,876
37101,SPFB.RTS-12.18,1,13/11/18,17:51,111120.0,111190.0,111090.0,111090.0,613
37102,SPFB.RTS-12.18,1,13/11/18,17:52,111100.0,111190.0,111090.0,111100.0,271
37103,SPFB.RTS-12.18,1,13/11/18,17:53,111090.0,111100.0,111000.0,111030.0,577
37104,SPFB.RTS-12.18,1,13/11/18,17:54,111040.0,111110.0,111040.0,111080.0,299
37105,SPFB.RTS-12.18,1,13/11/18,17:55,111100.0,111150.0,111080.0,111110.0,370
37106,SPFB.RTS-12.18,1,13/11/18,17:56,111090.0,111110.0,111030.0,111060.0,417
37107,SPFB.RTS-12.18,1,13/11/18,17:57,111060.0,111070.0,110920.0,110950.0,1320
37108,SPFB.RTS-12.18,1,13/11/18,17:58,110940.0,110990.0,110940.0,110950.0,312
37109,SPFB.RTS-12.18,1,13/11/18,17:59,110960.0,110970.0,110810.0,110840.0,1527
37110,SPFB.RTS-12.18,1,13/11/18,18:00,110830.0,110870.0,110790.0,110810.0,944
37111,SPFB.RTS-12.18,1,13/11/18,18:01,110810.0,110830.0,110730.0,110780.0,1564
37112,SPFB.RTS-12.18,1,13/11/18,18:02,110770.0,110790.0,110610.0,110660.0,1438
37113,SPFB.RTS-12.18,1,13/11/18,18:03,110670.0,110690.0,110570.0,110570.0,1103
37114,SPFB.RTS-12.18,1,13/11/18,18:04,110580.0,110580.0,110350.0,110500.0,4842
37115,SPFB.RTS-12.18,1,13/11/18,18:05,110480.0,110510.0,110380.0,110450.0,2390
37116,SPFB.RTS-12.18,1,13/11/18,18:06,110440.0,110600.0,110420.0,110560.0,2601
37117,SPFB.RTS-12.18,1,13/11/18,18:07,110560.0,110560.0,110500.0,110520.0,723
37118,SPFB.RTS-12.18,1,13/11/18,18:08,110530.0,110650.0,110480.0,110640.0,978
37119,SPFB.RTS-12.18,1,13/11/18,18:09,110630.0,110700.0,110590.0,110670.0,1261
37120,SPFB.RTS-12.18,1,13/11/18,18:10,110680.0,110760.0,110650.0,110670.0,956
37121,SPFB.RTS-12.18,1,13/11/18,18:11,110670.0,110680.0,110520.0,110560.0,1140
37122,SPFB.RTS-12.18,1,13/11/18,18:12,110560.0,110560.0,110460.0,110500.0,642
37123,SPFB.RTS-12.18,1,13/11/18,18:13,110490.0,110620.0,110470.0,110530.0,800
37124,SPFB.RTS-12.18,1,13/11/18,18:14,110530.0,110560.0,110490.0,110550.0,343
37125,SPFB.RTS-12.18,1,13/11/18,18:15,110550.0,110600.0,110500.0,110580.0,251
37126,SPFB.RTS-12.18,1,13/11/18,18:16,110560.0,110640.0,110530.0,110630.0,614
37127,SPFB.RTS-12.18,1,13/11/18,18:17,110620.0,110720.0,110590.0,110650.0,1131
37128,SPFB.RTS-12.18,1,13/11/18,18:18,110640.0,110650.0,110520.0,110540.0,785
37129,SPFB.RTS-12.18,1,13/11/18,18:19,110540.0,110580.0,110510.0,110530.0,589
37130,SPFB.RTS-12.18,1,13/11/18,18:20,110540.0,110560.0,110410.0,110420.0,974
37131,SPFB.RTS-12.18,1,13/11/18,18:21,110420.0,110460.0,110370.0,110390.0,844
37132,SPFB.RTS-12.18,1,13/11/18,18:22,110400.0,110400.0,110100.0,110120.0,5000
37133,SPFB.RTS-12.18,1,13/11/18,18:23,110130.0,110170.0,110100.0,110140.0,1239
37134,SPFB.RTS-12.18,1,13/11/18,18:24,110130.0,110150.0,110060.0,110090.0,1895
37135,SPFB.RTS-12.18,1,13/11/18,18:25,110090.0,110190.0,110050.0,110140.0,1894
37136,SPFB.RTS-12.18,1,13/11/18,18:26,110130.0,110140.0,110070.0,110090.0,1570
37137,SPFB.RTS-12.18,1,13/11/18,18:27,110090.0,110100.0,110000.0,110020.0,2366
37138,SPFB.RTS-12.18,1,13/11/18,18:28,110010.0,110070.0,109980.0,110030.0,1812
37139,SPFB.RTS-12.18,1,13/11/18,18:29,110010.0,110020.0,109940.0,109960.0,1536
37140,SPFB.RTS-12.18,1,13/11/18,18:30,109950.0,109960.0,109850.0,109860.0,1757
37141,SPFB.RTS-12.18,1,13/11/18,18:31,109850.0,109870.0,109800.0,109860.0,2246
37142,SPFB.RTS-12.18,1,13/11/18,18:32,109850.0,109910.0,109840.0,109890.0,1246
37143,SPFB.RTS-12.18,1,13/11/18,18:33,109900.0,109940.0,109870.0,109880.0,1267
37144,SPFB.RTS-12.18,1,13/11/18,18:34,109880.0,110000.0,109840.0,110000.0,1456
37145,SPFB.RTS-12.18,1,13/11/18,18:35,110000.0,110040.0,109920.0,110000.0,843
37146,SPFB.RTS-12.18,1,13/11/18,18:36,110000.0,110070.0,109930.0,110040.0,861
37147,SPFB.RTS-12.18,1,13/11/18,18:37,110040.0,110070.0,110000.0,110050.0,675
37148,SPFB.RTS-12.18,1,13/11/18,18:38,110060.0,110150.0,110050.0,110150.0,1640
37149,SPFB.RTS-12.18,1,13/11/18,18:39,110140.0,110180.0,110050.0,110090.0,1740
37150,SPFB.RTS-12.18,1,13/11/18,18:40,110090.0,110110.0,110050.0,110060.0,850
37151,SPFB.RTS-12.18,1,13/11/18,18:41,110070.0,110120.0,109980.0,110020.0,2311
37152,SPFB.RTS-12.18,1,13/11/18,18:42,110030.0,110100.0,110010.0,110030.0,928
37153,SPFB.RTS-12.18,1,13/11/18,18:43,110020.0,110020.0,109860.0,109960.0,2193
37154,SPFB.RTS-12.18,1,13/11/18,18:44,109940.0,110000.0,109910.0,109990.0,1247
37155,SPFB.RTS-12.18,1,13/11/18,18:45,109990.0,110000.0,109850.0,109930.0,917
37156,SPFB.RTS-12.18,1,13/11/18,19:01,109960.0,110190.0,109890.0,110080.0,1635
37157,SPFB.RTS-12.18,1,13/11/18,19:02,110070.0,110120.0,110040.0,110110.0,992
37158,SPFB.RTS-12.18,1,13/11/18,19:03,110120.0,110160.0,110090.0,110140.0,476
37159,SPFB.RTS-12.18,1,13/11/18,19:04,110120.0,110150.0,110090.0,110120.0,300
37160,SPFB.RTS-12.18,1,13/11/18,19:05,110120.0,110230.0,110110.0,110180.0,879
37161,SPFB.RTS-12.18,1,13/11/18,19:06,110190.0,110200.0,110150.0,110160.0,364
37162,SPFB.RTS-12.18,1,13/11/18,19:07,110170.0,110190.0,110020.0,110030.0,688
37163,SPFB.RTS-12.18,1,13/11/18,19:08,110020.0,110120.0,110020.0,110110.0,632
37164,SPFB.RTS-12.18,1,13/11/18,19:09,110110.0,110150.0,110100.0,110120.0,479
37165,SPFB.RTS-12.18,1,13/11/18,19:10,110130.0,110170.0,110120.0,110130.0,445
37166,SPFB.RTS-12.18,1,13/11/18,19:11,110140.0,110290.0,110140.0,110250.0,777
37167,SPFB.RTS-12.18,1,13/11/18,19:12,110250.0,110310.0,110230.0,110270.0,733
37168,SPFB.RTS-12.18,1,13/11/18,19:13,110280.0,110340.0,110270.0,110300.0,774
37169,SPFB.RTS-12.18,1,13/11/18,19:14,110290.0,110290.0,110210.0,110240.0,442
37170,SPFB.RTS-12.18,1,13/11/18,19:15,110240.0,110330.0,110230.0,110320.0,702
37171,SPFB.RTS-12.18,1,13/11/18,19:16,110310.0,110370.0,110310.0,110360.0,928
37172,SPFB.RTS-12.18,1,13/11/18,19:17,110350.0,110380.0,110300.0,110350.0,651
37173,SPFB.RTS-12.18,1,13/11/18,19:18,110350.0,110420.0,110330.0,110410.0,938
37174,SPFB.RTS-12.18,1,13/11/18,19:19,110420.0,110710.0,110400.0,110550.0,3008
37175,SPFB.RTS-12.18,1,13/11/18,19:20,110550.0,110710.0,110550.0,110680.0,1323
37176,SPFB.RTS-12.18,1,13/11/18,19:21,110680.0,110690.0,110570.0,110600.0,1810
37177,SPFB.RTS-12.18,1,13/11/18,19:22,110600.0,110600.0,110530.0,110550.0,560
37178,SPFB.RTS-12.18,1,13/11/18,19:23,110550.0,110560.0,110470.0,110490.0,960
37179,SPFB.RTS-12.18,1,13/11/18,19:24,110500.0,110510.0,110440.0,110510.0,435
37180,SPFB.RTS-12.18,1,13/11/18,19:25,110510.0,110550.0,110450.0,110460.0,495
37181,SPFB.RTS-12.18,1,13/11/18,19:26,110460.0,110510.0,110450.0,110470.0,493
37182,SPFB.RTS-12.18,1,13/11/18,19:27,110450.0,110550.0,110450.0,110470.0,709
37183,SPFB.RTS-12.18,1,13/11/18,19:28,110460.0,110510.0,110450.0,110470.0,218
37184,SPFB.RTS-12.18,1,13/11/18,19:29,110470.0,110520.0,110470.0,110490.0,386
37185,SPFB.RTS-12.18,1,13/11/18,19:30,110490.0,110540.0,110440.0,110480.0,873
37186,SPFB.RTS-12.18,1,13/11/18,19:31,110460.0,110530.0,110440.0,110480.0,730
37187,SPFB.RTS-12.18,1,13/11/18,19:32,110470.0,110530.0,110470.0,110530.0,161
37188,SPFB.RTS-12.18,1,13/11/18,19:33,110530.0,110610.0,110520.0,110560.0,1204
37189,SPFB.RTS-12.18,1,13/11/18,19:34,110570.0,110650.0,110570.0,110620.0,1403
37190,SPFB.RTS-12.18,1,13/11/18,19:35,110610.0,110630.0,110590.0,110590.0,283
37191,SPFB.RTS-12.18,1,13/11/18,19:36,110600.0,110640.0,110580.0,110620.0,525
37192,SPFB.RTS-12.18,1,13/11/18,19:37,110630.0,110630.0,110510.0,110540.0,783
37193,SPFB.RTS-12.18,1,13/11/18,19:38,110540.0,110580.0,110530.0,110540.0,239
37194,SPFB.RTS-12.18,1,13/11/18,19:39,110540.0,110610.0,110540.0,110560.0,285
37195,SPFB.RTS-12.18,1,13/11/18,19:40,110560.0,110620.0,110550.0,110610.0,959
37196,SPFB.RTS-12.18,1,13/11/18,19:41,110620.0,110630.0,110590.0,110620.0,805
37197,SPFB.RTS-12.18,1,13/11/18,19:42,110630.0,110660.0,110620.0,110630.0,622
37198,SPFB.RTS-12.18,1,13/11/18,19:43,110620.0,110640.0,110600.0,110620.0,412
37199,SPFB.RTS-12.18,1,13/11/18,19:44,110620.0,110760.0,110620.0,110730.0,1364
37200,SPFB.RTS-12.18,1,13/11/18,19:45,110710.0,110760.0,110690.0,110700.0,531
37201,SPFB.RTS-12.18,1,13/11/18,19:46,110700.0,110730.0,110680.0,110710.0,415
37202,SPFB.RTS-12.18,1,13/11/18,19:47,110710.0,110720.0,110670.0,110720.0,287
37203,SPFB.RTS-12.18,1,13/11/18,19:48,110720.0,110850.0,110700.0,110780.0,1213
37204,SPFB.RTS-12.18,1,13/11/18,19:49,110780.0,110790.0,110730.0,110750.0,319
37205,SPFB.RTS-12.18,1,13/11/18,19:50,110760.0,110870.0,110750.0,110870.0,492
37206,SPFB.RTS-12.18,1,13/11/18,19:51,110870.0,110960.0,110860.0,110920.0,1750
37207,SPFB.RTS-12.18,1,13/11/18,19:52,110920.0,110960.0,110870.0,110880.0,601
37208,SPFB.RTS-12.18,1,13/11/18,19:53,110880.0,110900.0,110860.0,110890.0,359
37209,SPFB.RTS-12.18,1,13/11/18,19:54,110890.0,110930.0,110860.0,110910.0,234
37210,SPFB.RTS-12.18,1,13/11/18,19:55,110910.0,110920.0,110820.0,110820.0,462
37211,SPFB.RTS-12.18,1,13/11/18,19:56,110820.0,110880.0,110820.0,110820.0,837
37212,SPFB.RTS-12.18,1,13/11/18,19:57,110820.0,110830.0,110790.0,110800.0,487
37213,SPFB.RTS-12.18,1,13/11/18,19:58,110800.0,110840.0,110780.0,110820.0,743
37214,SPFB.RTS-12.18,1,13/11/18,19:59,110840.0,110860.0,110800.0,110810.0,429
37215,SPFB.RTS-12.18,1,13/11/18,20:00,110810.0,110840.0,110790.0,110800.0,621
37216,SPFB.RTS-12.18,1,13/11/18,20:01,110800.0,110930.0,110800.0,110910.0,1312
37217,SPFB.RTS-12.18,1,13/11/18,20:02,110900.0,110920.0,110860.0,110880.0,335
37218,SPFB.RTS-12.18,1,13/11/18,20:03,110880.0,110960.0,110880.0,110880.0,478
37219,SPFB.RTS-12.18,1,13/11/18,20:04,110900.0,110990.0,110890.0,110940.0,953
37220,SPFB.RTS-12.18,1,13/11/18,20:05,110950.0,111100.0,110950.0,111070.0,1257
37221,SPFB.RTS-12.18,1,13/11/18,20:06,111070.0,111120.0,110940.0,110940.0,1339
37222,SPFB.RTS-12.18,1,13/11/18,20:07,110930.0,110980.0,110900.0,110900.0,523
37223,SPFB.RTS-12.18,1,13/11/18,20:08,110900.0,110930.0,110820.0,110860.0,724
37224,SPFB.RTS-12.18,1,13/11/18,20:09,110860.0,110910.0,110840.0,110860.0,255
37225,SPFB.RTS-12.18,1,13/11/18,20:10,110850.0,110870.0,110820.0,110820.0,268
37226,SPFB.RTS-12.18,1,13/11/18,20:11,110830.0,110850.0,110780.0,110810.0,691
37227,SPFB.RTS-12.18,1,13/11/18,20:12,110800.0,110800.0,110740.0,110740.0,457
37228,SPFB.RTS-12.18,1,13/11/18,20:13,110740.0,110760.0,110720.0,110750.0,210
37229,SPFB.RTS-12.18,1,13/11/18,20:14,110750.0,110780.0,110740.0,110770.0,127
37230,SPFB.RTS-12.18,1,13/11/18,20:15,110770.0,110830.0,110740.0,110820.0,247
37231,SPFB.RTS-12.18,1,13/11/18,20:16,110820.0,110820.0,110740.0,110760.0,321
37232,SPFB.RTS-12.18,1,13/11/18,20:17,110750.0,110780.0,110680.0,110700.0,428
37233,SPFB.RTS-12.18,1,13/11/18,20:18,110690.0,110690.0,110660.0,110670.0,254
37234,SPFB.RTS-12.18,1,13/11/18,20:19,110680.0,110760.0,110660.0,110750.0,624
37235,SPFB.RTS-12.18,1,13/11/18,20:20,110760.0,110790.0,110720.0,110730.0,360
37236,SPFB.RTS-12.18,1,13/11/18,20:21,110740.0,110740.0,110720.0,110740.0,79
37237,SPFB.RTS-12.18,1,13/11/18,20:22,110740.0,110790.0,110730.0,110770.0,190
37238,SPFB.RTS-12.18,1,13/11/18,20:23,110770.0,110840.0,110750.0,110810.0,336
37239,SPFB.RTS-12.18,1,13/11/18,20:24,110810.0,110880.0,110800.0,110870.0,499
37240,SPFB.RTS-12.18,1,13/11/18,20:25,110860.0,110920.0,110840.0,110900.0,379
37241,SPFB.RTS-12.18,1,13/11/18,20:26,110910.0,110950.0,110860.0,110940.0,407
37242,SPFB.RTS-12.18,1,13/11/18,20:27,110930.0,110980.0,110920.0,110960.0,223
37243,SPFB.RTS-12.18,1,13/11/18,20:28,110970.0,110980.0,110900.0,110900.0,276
37244,SPFB.RTS-12.18,1,13/11/18,20:29,110920.0,110950.0,110920.0,110920.0,171
37245,SPFB.RTS-12.18,1,13/11/18,20:30,110940.0,110940.0,110890.0,110910.0,210
37246,SPFB.RTS-12.18,1,13/11/18,20:31,110940.0,110960.0,110860.0,110860.0,558
37247,SPFB.RTS-12.18,1,13/11/18,20:32,110860.0,110870.0,110800.0,110820.0,190
37248,SPFB.RTS-12.18,1,13/11/18,20:33,110820.0,110870.0,110800.0,110870.0,148
37249,SPFB.RTS-12.18,1,13/11/18,20:34,110860.0,110880.0,110800.0,110820.0,203
37250,SPFB.RTS-12.18,1,13/11/18,20:35,110830.0,110850.0,110770.0,110780.0,172
37251,SPFB.RTS-12.18,1,13/11/18,20:36,110780.0,110800.0,110750.0,110780.0,354
37252,SPFB.RTS-12.18,1,13/11/18,20:37,110780.0,110790.0,110700.0,110700.0,268
37253,SPFB.RTS-12.18,1,13/11/18,20:38,110700.0,110760.0,110690.0,110730.0,211
37254,SPFB.RTS-12.18,1,13/11/18,20:39,110730.0,110750.0,110700.0,110740.0,230
37255,SPFB.RTS-12.18,1,13/11/18,20:40,110720.0,110760.0,110710.0,110720.0,105
37256,SPFB.RTS-12.18,1,13/11/18,20:41,110730.0,110760.0,110710.0,110750.0,139
37257,SPFB.RTS-12.18,1,13/11/18,20:42,110740.0,110740.0,110700.0,110700.0,446
37258,SPFB.RTS-12.18,1,13/11/18,20:43,110710.0,110710.0,110660.0,110660.0,712
37259,SPFB.RTS-12.18,1,13/11/18,20:44,110660.0,110670.0,110590.0,110600.0,665
37260,SPFB.RTS-12.18,1,13/11/18,20:45,110600.0,110640.0,110590.0,110630.0,240
37261,SPFB.RTS-12.18,1,13/11/18,20:46,110630.0,110690.0,110610.0,110670.0,235
37262,SPFB.RTS-12.18,1,13/11/18,20:47,110670.0,110720.0,110670.0,110700.0,156
37263,SPFB.RTS-12.18,1,13/11/18,20:48,110700.0,110720.0,110680.0,110680.0,128
37264,SPFB.RTS-12.18,1,13/11/18,20:49,110680.0,110710.0,110640.0,110660.0,777
37265,SPFB.RTS-12.18,1,13/11/18,20:50,110670.0,110700.0,110660.0,110680.0,301
37266,SPFB.RTS-12.18,1,13/11/18,20:51,110670.0,110700.0,110660.0,110680.0,234
37267,SPFB.RTS-12.18,1,13/11/18,20:52,110660.0,110660.0,110610.0,110620.0,451
37268,SPFB.RTS-12.18,1,13/11/18,20:53,110630.0,110680.0,110610.0,110680.0,420
37269,SPFB.RTS-12.18,1,13/11/18,20:54,110690.0,110700.0,110670.0,110700.0,435
37270,SPFB.RTS-12.18,1,13/11/18,20:55,110700.0,110750.0,110700.0,110740.0,841
37271,SPFB.RTS-12.18,1,13/11/18,20:56,110730.0,110780.0,110680.0,110700.0,356
37272,SPFB.RTS-12.18,1,13/11/18,20:57,110700.0,110710.0,110660.0,110700.0,165
37273,SPFB.RTS-12.18,1,13/11/18,20:58,110690.0,110700.0,110680.0,110700.0,134
37274,SPFB.RTS-12.18,1,13/11/18,20:59,110680.0,110720.0,110650.0,110700.0,227
37275,SPFB.RTS-12.18,1,13/11/18,21:00,110690.0,110690.0,110660.0,110670.0,109
37276,SPFB.RTS-12.18,1,13/11/18,21:01,110680.0,110710.0,110670.0,110680.0,165
37277,SPFB.RTS-12.18,1,13/11/18,21:02,110690.0,110710.0,110680.0,110700.0,96
37278,SPFB.RTS-12.18,1,13/11/18,21:03,110700.0,110730.0,110700.0,110720.0,316
37279,SPFB.RTS-12.18,1,13/11/18,21:04,110720.0,110720.0,110630.0,110640.0,346
37280,SPFB.RTS-12.18,1,13/11/18,21:05,110650.0,110670.0,110620.0,110620.0,493
37281,SPFB.RTS-12.18,1,13/11/18,21:06,110620.0,110680.0,110610.0,110670.0,692
37282,SPFB.RTS-12.18,1,13/11/18,21:07,110660.0,110670.0,110530.0,110550.0,846
37283,SPFB.RTS-12.18,1,13/11/18,21:08,110540.0,110570.0,110510.0,110530.0,444
37284,SPFB.RTS-12.18,1,13/11/18,21:09,110510.0,110540.0,110430.0,110450.0,780
37285,SPFB.RTS-12.18,1,13/11/18,21:10,110450.0,110480.0,110300.0,110360.0,1419
37286,SPFB.RTS-12.18,1,13/11/18,21:11,110360.0,110430.0,110350.0,110350.0,470
37287,SPFB.RTS-12.18,1,13/11/18,21:12,110360.0,110370.0,110250.0,110250.0,901
37288,SPFB.RTS-12.18,1,13/11/18,21:13,110260.0,110270.0,110120.0,110200.0,2694
37289,SPFB.RTS-12.18,1,13/11/18,21:14,110210.0,110290.0,110190.0,110260.0,1292
37290,SPFB.RTS-12.18,1,13/11/18,21:15,110240.0,110270.0,110220.0,110260.0,224
37291,SPFB.RTS-12.18,1,13/11/18,21:16,110250.0,110380.0,110230.0,110360.0,668
37292,SPFB.RTS-12.18,1,13/11/18,21:17,110350.0,110360.0,110260.0,110270.0,422
37293,SPFB.RTS-12.18,1,13/11/18,21:18,110260.0,110270.0,110170.0,110210.0,1021
37294,SPFB.RTS-12.18,1,13/11/18,21:19,110200.0,110270.0,110200.0,110230.0,349
37295,SPFB.RTS-12.18,1,13/11/18,21:20,110220.0,110250.0,110210.0,110210.0,158
37296,SPFB.RTS-12.18,1,13/11/18,21:21,110220.0,110290.0,110210.0,110290.0,433
37297,SPFB.RTS-12.18,1,13/11/18,21:22,110290.0,110300.0,110230.0,110240.0,211
37298,SPFB.RTS-12.18,1,13/11/18,21:23,110230.0,110440.0,110220.0,110300.0,1260
37299,SPFB.RTS-12.18,1,13/11/18,21:24,110300.0,110300.0,110240.0,110240.0,223
37300,SPFB.RTS-12.18,1,13/11/18,21:25,110240.0,110330.0,110230.0,110320.0,303
37301,SPFB.RTS-12.18,1,13/11/18,21:26,110320.0,110340.0,110280.0,110300.0,676
37302,SPFB.RTS-12.18,1,13/11/18,21:27,110310.0,110310.0,110260.0,110270.0,301
37303,SPFB.RTS-12.18,1,13/11/18,21:28,110270.0,110270.0,110190.0,110190.0,295
37304,SPFB.RTS-12.18,1,13/11/18,21:29,110190.0,110200.0,110050.0,110090.0,1208
37305,SPFB.RTS-12.18,1,13/11/18,21:30,110090.0,110100.0,110040.0,110060.0,1140
37306,SPFB.RTS-12.18,1,13/11/18,21:31,110070.0,110120.0,110050.0,110110.0,553
37307,SPFB.RTS-12.18,1,13/11/18,21:32,110120.0,110230.0,110080.0,110220.0,853
37308,SPFB.RTS-12.18,1,13/11/18,21:33,110220.0,110260.0,110200.0,110210.0,654
37309,SPFB.RTS-12.18,1,13/11/18,21:34,110210.0,110290.0,110200.0,110290.0,417
37310,SPFB.RTS-12.18,1,13/11/18,21:35,110280.0,110540.0,110280.0,110360.0,2016
37311,SPFB.RTS-12.18,1,13/11/18,21:36,110370.0,110400.0,110340.0,110370.0,427
37312,SPFB.RTS-12.18,1,13/11/18,21:37,110370.0,110380.0,110320.0,110330.0,149
37313,SPFB.RTS-12.18,1,13/11/18,21:38,110320.0,110350.0,110300.0,110330.0,307
37314,SPFB.RTS-12.18,1,13/11/18,21:39,110330.0,110340.0,110280.0,110300.0,324
37315,SPFB.RTS-12.18,1,13/11/18,21:40,110290.0,110350.0,110290.0,110350.0,209
37316,SPFB.RTS-12.18,1,13/11/18,21:41,110350.0,110410.0,110340.0,110390.0,347
37317,SPFB.RTS-12.18,1,13/11/18,21:42,110390.0,110460.0,110380.0,110390.0,450
37318,SPFB.RTS-12.18,1,13/11/18,21:43,110410.0,110430.0,110380.0,110420.0,83
37319,SPFB.RTS-12.18,1,13/11/18,21:44,110420.0,110470.0,110420.0,110440.0,377
37320,SPFB.RTS-12.18,1,13/11/18,21:45,110440.0,110450.0,110410.0,110430.0,170
37321,SPFB.RTS-12.18,1,13/11/18,21:46,110430.0,110450.0,110370.0,110370.0,227
37322,SPFB.RTS-12.18,1,13/11/18,21:47,110370.0,110380.0,110340.0,110350.0,198
37323,SPFB.RTS-12.18,1,13/11/18,21:48,110350.0,110370.0,110230.0,110240.0,579
37324,SPFB.RTS-12.18,1,13/11/18,21:49,110230.0,110260.0,110220.0,110230.0,287
37325,SPFB.RTS-12.18,1,13/11/18,21:50,110230.0,110230.0,110150.0,110150.0,1243
37326,SPFB.RTS-12.18,1,13/11/18,21:51,110150.0,110170.0,110070.0,110080.0,990
37327,SPFB.RTS-12.18,1,13/11/18,21:52,110080.0,110120.0,110060.0,110090.0,549
37328,SPFB.RTS-12.18,1,13/11/18,21:53,110070.0,110070.0,110030.0,110050.0,347
37329,SPFB.RTS-12.18,1,13/11/18,21:54,110040.0,110120.0,110030.0,110070.0,413
37330,SPFB.RTS-12.18,1,13/11/18,21:55,110060.0,110180.0,110050.0,110170.0,386
37331,SPFB.RTS-12.18,1,13/11/18,21:56,110170.0,110210.0,110110.0,110120.0,361
37332,SPFB.RTS-12.18,1,13/11/18,21:57,110120.0,110140.0,110070.0,110090.0,369
37333,SPFB.RTS-12.18,1,13/11/18,21:58,110110.0,110160.0,110080.0,110140.0,140
37334,SPFB.RTS-12.18,1,13/11/18,21:59,110140.0,110180.0,110020.0,110020.0,549
37335,SPFB.RTS-12.18,1,13/11/18,22:00,110020.0,110030.0,109960.0,110010.0,976
37336,SPFB.RTS-12.18,1,13/11/18,22:01,109990.0,110000.0,109850.0,109880.0,1742
37337,SPFB.RTS-12.18,1,13/11/18,22:02,109880.0,109920.0,109870.0,109890.0,568
37338,SPFB.RTS-12.18,1,13/11/18,22:03,109880.0,110040.0,109870.0,110020.0,1452
37339,SPFB.RTS-12.18,1,13/11/18,22:04,110020.0,110040.0,109910.0,109930.0,1158
37340,SPFB.RTS-12.18,1,13/11/18,22:05,109920.0,109950.0,109910.0,109910.0,931
37341,SPFB.RTS-12.18,1,13/11/18,22:06,109900.0,110000.0,109890.0,109930.0,663
37342,SPFB.RTS-12.18,1,13/11/18,22:07,109940.0,109990.0,109920.0,109960.0,296
37343,SPFB.RTS-12.18,1,13/11/18,22:08,109960.0,110000.0,109930.0,109980.0,318
37344,SPFB.RTS-12.18,1,13/11/18,22:09,109980.0,109980.0,109920.0,109940.0,180
37345,SPFB.RTS-12.18,1,13/11/18,22:10,109930.0,109960.0,109900.0,109950.0,676
37346,SPFB.RTS-12.18,1,13/11/18,22:11,109940.0,109960.0,109890.0,109920.0,316
37347,SPFB.RTS-12.18,1,13/11/18,22:12,109920.0,109990.0,109910.0,109960.0,674
37348,SPFB.RTS-12.18,1,13/11/18,22:13,109950.0,109970.0,109910.0,109920.0,259
37349,SPFB.RTS-12.18,1,13/11/18,22:14,109920.0,109930.0,109900.0,109930.0,337
37350,SPFB.RTS-12.18,1,13/11/18,22:15,109920.0,109920.0,109790.0,109820.0,2127
37351,SPFB.RTS-12.18,1,13/11/18,22:16,109810.0,109860.0,109760.0,109840.0,1268
37352,SPFB.RTS-12.18,1,13/11/18,22:17,109830.0,109830.0,109790.0,109790.0,439
37353,SPFB.RTS-12.18,1,13/11/18,22:18,109790.0,109810.0,109730.0,109760.0,1153
37354,SPFB.RTS-12.18,1,13/11/18,22:19,109750.0,109780.0,109740.0,109740.0,698
37355,SPFB.RTS-12.18,1,13/11/18,22:20,109740.0,109780.0,109730.0,109770.0,538
37356,SPFB.RTS-12.18,1,13/11/18,22:21,109780.0,109880.0,109770.0,109860.0,697
37357,SPFB.RTS-12.18,1,13/11/18,22:22,109860.0,109880.0,109820.0,109850.0,955
37358,SPFB.RTS-12.18,1,13/11/18,22:23,109860.0,109860.0,109720.0,109720.0,885
37359,SPFB.RTS-12.18,1,13/11/18,22:24,109720.0,109770.0,109710.0,109740.0,774
37360,SPFB.RTS-12.18,1,13/11/18,22:25,109740.0,109960.0,109740.0,109960.0,1356
37361,SPFB.RTS-12.18,1,13/11/18,22:26,109960.0,109960.0,109840.0,109860.0,607
37362,SPFB.RTS-12.18,1,13/11/18,22:27,109860.0,109860.0,109770.0,109770.0,385
37363,SPFB.RTS-12.18,1,13/11/18,22:28,109770.0,109810.0,109740.0,109750.0,354
37364,SPFB.RTS-12.18,1,13/11/18,22:29,109750.0,109750.0,109600.0,109700.0,1888
37365,SPFB.RTS-12.18,1,13/11/18,22:30,109710.0,109750.0,109660.0,109680.0,593
37366,SPFB.RTS-12.18,1,13/11/18,22:31,109670.0,109810.0,109660.0,109780.0,458
37367,SPFB.RTS-12.18,1,13/11/18,22:32,109770.0,109810.0,109710.0,109780.0,384
37368,SPFB.RTS-12.18,1,13/11/18,22:33,109780.0,109790.0,109750.0,109760.0,116
37369,SPFB.RTS-12.18,1,13/11/18,22:34,109760.0,109770.0,109740.0,109770.0,431
37370,SPFB.RTS-12.18,1,13/11/18,22:35,109760.0,109830.0,109750.0,109830.0,238
37371,SPFB.RTS-12.18,1,13/11/18,22:36,109830.0,109860.0,109770.0,109820.0,378
37372,SPFB.RTS-12.18,1,13/11/18,22:37,109810.0,109810.0,109690.0,109700.0,558
37373,SPFB.RTS-12.18,1,13/11/18,22:38,109700.0,109710.0,109660.0,109690.0,368
37374,SPFB.RTS-12.18,1,13/11/18,22:39,109690.0,109730.0,109680.0,109710.0,298
37375,SPFB.RTS-12.18,1,13/11/18,22:40,109720.0,109740.0,109660.0,109660.0,226
37376,SPFB.RTS-12.18,1,13/11/18,22:41,109660.0,109660.0,109550.0,109610.0,1523
